"Molecule.ChEMBL.ID";"Smiles";"Standard.Value";"Mannhold LogP";"Atomic Polarizabilities";"Aromatic Atoms Count";"Aromatic Bonds Count";"Element Count";"Bond Polarizabilities";"Bond Count";"Eccentric Connectivity Index";"Fragment Complexity";"VABC Volume Descriptor";"Hydrogen Bond Acceptors";"Hydrogen Bond Donors";"Largest Chain";"Largest Pi Chain";"Petitjean Number";"Rotatable Bonds Count";"Lipinski's Rule of Five";"Topological Polar Surface Area";"Vertex adjacency information magnitude";"Molecular Weight";"XLogP";"Zagreb Index";"Formal Charge";"Formal Charge (pos)";"Formal Charge (neg)";"Heavy Atoms Count";"Molar Mass";"SP3 Character";"Rotatable Bonds Count (non terminal)";"ALogP1";"ALogP2";"ALogP3";"Moreau-Broto Autocorrelation (mass) descriptors1";"Moreau-Broto Autocorrelation (mass) descriptors2";"Moreau-Broto Autocorrelation (mass) descriptors3";"Moreau-Broto Autocorrelation (mass) descriptors4";"Moreau-Broto Autocorrelation (mass) descriptors5";"Moreau-Broto Autocorrelation (charge) descriptors1";"Moreau-Broto Autocorrelation (charge) descriptors2";"Moreau-Broto Autocorrelation (charge) descriptors3";"Moreau-Broto Autocorrelation (charge) descriptors4";"Moreau-Broto Autocorrelation (charge) descriptors5";"Moreau-Broto Autocorrelation (polarizability) descriptors1";"Moreau-Broto Autocorrelation (polarizability) descriptors2";"Moreau-Broto Autocorrelation (polarizability) descriptors3";"Moreau-Broto Autocorrelation (polarizability) descriptors4";"Moreau-Broto Autocorrelation (polarizability) descriptors5"
"CHEMBL2331725";"COC(=O)c1ccc(-c2ccc(CN3CCc4ccccc4C3)cc2)cc1NC(=O)c5ccc6ccccc6n5";1.461;4.54;84.88299699999993;28;29;69;39.495003;45;1438;3916.06;485.158805288853;6;1;4;28;0.47619047619047616;8;2;71.53;6.491853096329675;527.2208917880008;6.796999999999999;216;0;0;0;40;527.6136267555561;0.07246376811594203;7;3.2862999999999984;10.79976768999999;171.70079999999996;43.40334801045228;47.49164144079336;66.98602589580968;72.06608700325592;64.42547834299818;0.6327663007200259;-0.38813917109378737;0.05075509112850656;0.03586220957948682;0.10763100365836353;2900.7518906868827;3426.5349932742506;4794.561835657002;4972.761486494467;4319.3055635570245
"CHEMBL260597";"COc1cccc(/C=C/C(=O)c2ccc(OC)cc2O)c1";1.47;2.89;43.79668799999998;12;12;37;22.281311999999996;22;431;1024.04;270.1445171347783;1;1;4;19;0.46153846153846156;8;0;55.760000000000005;5.459431618637297;284.10485899200046;3.7010000000000005;102;0;0;0;21;284.30718201688626;0.05405405405405406;5;0.9526000000000006;0.907446760000001;89.95339999999999;24.097876142163784;23.992551862795384;31.65673581706051;33.320919771325634;29.205673888142403;0.48586346462766494;-0.2137614682211518;-0.005957855331770743;-0.09190389022885784;0.11786972329006093;1196.5348607718147;1349.9983676192023;1760.1039161224737;1723.658393029538;1371.0304011382214
"CHEMBL272423";"COc1cccc(CCc2ccccc2NCc3cccc(OC)c3OC)c1";1.5;3.6599999999999997;63.74941099999996;18;18;55;35.92458899999999;30;686;2493.04;367.53002562185236;1;1;2;8;0.4666666666666667;12;0;39.72;5.906890595608519;377.1990937240007;4.99;138;0;0;0;28;377.47697986595256;0.10909090909090909;9;1.396800000000001;1.9510502400000025;126.2083;30.683387407899318;32.324915729156274;41.49109766233673;45.93002254137112;40.54283316971635;0.5107778617686041;-0.2899529872195105;-0.02546530206362855;0.10871561003336977;-0.09098100289603972;1802.602485990024;2052.37692276896;2705.944554116666;2790.4003055488292;2389.424680441623
"CHEMBL117";"O=c1cc(-c2ccccc2)oc3cc(O)cc(O)c13";1.5;2.67;36.275929999999995;16;17;29;13.806069999999997;21;295;619.04;223.19608918224483;0;2;0;19;0.4444444444444444;3;0;70.67;5.392317422778761;254.0579088;4.074000000000001;102;0;0;0;19;254.23806570035552;0;1;0.3390000000000001;0.11492100000000005;78.54639999999999;22.097876142163784;22.66045988566282;33.320919771325634;35.31719570272333;34.86117297189781;0.3678415592123035;-0.08412348325557494;-0.01421973994224716;-0.29262796001670943;0.2686797479769214;1187.6370269980923;1408.9332799107506;1992.8867559011;2009.3020169907068;1641.584541003788
"CHEMBL2074917";"CC/C(=C(/c1ccc(OCCN(C)C)cc1)\c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)/c4ccccc4";1.5;4.43;86.15896199999993;24;24;73;44.23703799999999;42;1300;4294.06;506.5421219585807;1;0;5;22;0.47619047619047616;16;3;64.84;6.392317422778761;522.2518575680009;8.655;196;0;1;-1;39;522.6352963484304;0.0958904109589041;12;4.4788000000000014;20.059649440000012;170.71099999999998;42.81783674471674;45.10001883538527;59.92975065214278;63.20674523475313;61.65328363768652;0.45026771417257505;-0.22089345513699846;-0.06965622825388425;0.13944354434378056;-0.0700704222243216;2724.7789420451754;3152.446002614336;4276.034086943071;4619.038440539981;4504.19428567773
"CHEMBL3092501";"COc1ccc(Nc2nc(Nc3ccc(OC)c(OC)c3)c4cc(OC)c(OC)cc4n2)cc1OC";1.52;3.22;73.64220399999995;22;23;64;46.06579599999999;39;929;3229.1;432.95357949736916;4;2;2;30;0.5;16;0;105.22000000000001;6.285402218862249;492.20088461600074;4.186000000000001;186;0;0;0;36;492.52471681717054;0.09375;10;-1.0984000000000025;1.2064825600000055;146.5322;42.0867354183516;44.31455919103433;60.75448039614023;71.13360369628114;68.1902700941828;1.1399290861313565;-0.7023113111175057;0.06405028792758874;0.17927170772239528;-0.21181436258146094;2344.6460120913753;2766.3153485963235;3921.921470651402;4299.544951242536;3956.299182887619
"CHEMBL2158543";"FC(F)(F)c1ccc(Nc2nc(-c3ccccc3)nc4ccccc24)cc1";1.53;3.11;51.26610199999998;22;23;41;22.213897999999997;30;597;1234.06;300.9382125074208;3;1;3;23;0.46153846153846156;7;1;37.81;5.906890595608519;365.1139821080004;5.978;146;0;0;0;27;365.3519436672171;0.024390243902439025;4;2.7398000000000007;7.506504040000004;108.99430000000001;32.58607332095739;32.742446933658144;51.30090381969992;48.983439666857585;44.011056101773185;0.44306995005275146;-0.30734725686922704;0.14146873172841254;-0.06805912065886376;0.0380428642512575;1723.2282933130184;2040.7891757522655;2864.6660698334313;2947.5650920792364;2599.375084437733
"CHEMBL4091514";"COc1cccc(-c2nc(Nc3cccc(Br)c3)c4cccnc4n2)c1";1.53;3;53.45389499999998;22;23;41;24.224104999999994;29;527;1286.06;304.5101572169295;4;1;2;24;0.5;6;0;59.93;5.857980995127573;406.0429232000005;4.725;138;0;0;0;26;407.26357496971025;0.024390243902439025;4;1.0835;1.1739722499999998;114.42790000000001;71.47248103196227;36.646314880853275;54.545113179007735;55.96080967380229;53.149213447504195;0.4225389018245887;-0.2809219176063856;0.15900383086405825;-0.19191300037914394;0.08154198835628117;1890.5640343030864;2216.309262807616;3067.8913143324166;3140.394567519655;2812.048126276426
"CHEMBL2331718";"COC(=O)c1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c5ccc6ncccc6c5";1.54;4.54;92.67416899999995;28;29;77;47.699830999999996;49;1715;4832.08;537.3312279417075;6;1;4;28;0.4782608695652174;12;2;89.99;6.614709844115208;587.2420211560009;6.27;236;0;0;0;44;587.6656714195741;0.09090909090909091;9;2.1648999999999985;4.686792009999993;184.71559999999997;48.95228608153417;52.820009349323605;74.14821187115949;82.75375595929702;76.2518482726131;0.9267571920827714;-0.5728975208234452;0.1010823678471241;0.08790360285691673;-0.03027973496362706;3156.2992674539582;3740.433778251405;5286.489706265742;5606.878232801226;4955.946068876745
"CHEMBL4209477";"COCCOc1cc2c(cc1OC)CCN(CCOc3ccc(/C=C/C(=O)c4ccc(C)c(NC(=O)c5ccc6ccccc6n5)c4)cc3)C2";1.55;4.9799999999999995;107.61051299999995;28;29;91;58.36148699999999;55;2525;6766.09;629.9649190708001;6;1;5;30;0.5;17;3;99.21999999999998;6.78135971352466;671.299536032001;5.932999999999999;260;0;0;0;50;671.7822818616897;0.10989010989010989;14;2.492599999999996;6.21305475999998;212.0136;55.726755117075115;59.48419330358874;81.2003846544618;88.16449071357378;77.47329298701013;1.111022117753879;-0.5660140790191474;-0.27882204157203927;0.581497590826548;-0.3580152744714493;3364.6574821173845;3906.7550005120006;5342.395780916245;5521.684915871793;4730.651493477019
"CHEMBL2420085";"O=c1c(O)c(-c2ccccc2)oc3c1ccc4ccccc43";1.59;3.2199999999999998;43.847515999999985;20;22;34;15.992483999999996;25;381;907.03;255.06042488275062;0;1;0;22;0.5;2;1;50.44;5.643856189774724;288.0786442440003;5.907;122;0;0;0;22;288.29748586758967;0;1;1.5532;2.41243024;95.21299999999998;24.323407106622838;26.328367908530257;38.656735817060515;45.20194981954009;39.75957276113171;0.32835026313302673;-0.07494025250788074;-0.14491707717324287;-0.0007718593242504945;0.06237939976130507;1582.80958450823;1914.5474120961221;2788.6545134192147;2981.746987732202;2504.552995801719
"CHEMBL3353420";"CC(C)=CCOc1cccc2c1-c3c(c4c(n3C(C)C)CCCC4=O)C2=O";1.6;3.55;60.655824999999965;11;11;52;33.142174999999995;30;511;2323.04;351.4140409959854;2;0;5;16;0.45454545454545453;8;0;48.3;5.906890595608519;363.18344366000065;4.677;150;0;0;0;27;363.450362461513;0.17307692307692307;4;1.1701000000000008;1.3691340100000018;111.82760000000002;29.683387407899318;31.826913708071597;48.3217354390106;54.48392141436041;59.14403431633194;0.46524913691280967;-0.16985676765275223;-0.04828156433278977;-0.07416198286103652;0.03221562821694146;2145.827613929613;2655.875948848619;4107.169899452359;4405.9491788961595;4278.272447350734
"CHEMBL4161772";"COc1ccc(Nc2nc(-c3cccnc3)nc4ccc(NC(=O)c5cccc([N+](=O)[O-])c5)cc24)cc1";1.62;3.3299999999999996;70.66385999999997;28;29;57;31.274139999999992;41;1059;2389.1;418.2238789336467;6;2;3;36;0.47058823529411764;9;0;132.17000000000002;6.357552004618084;492.15460312000056;4.579000000000001;196;0;1;-1;37;492.4865232422854;0.017543859649122806;7;0.10010000000000052;0.010020010000000105;146.6515;42.25775794982266;44.931200390515826;63.20108011852999;66.81101225734328;61.89386156209005;0.6332408877719162;-0.34276763081336903;0.1291758042725341;-0.14385110426076406;0.054544037373416294;2465.5471687886193;2915.5840200515627;4082.5297422529034;4301.3998539463455;3975.098833930394
"CHEMBL4098216";"COc1cccc(Nc2nc(-c3ccccn3)nc4ccccc24)c1";1.63;3.1100000000000003;51.07068799999998;22;23;41;24.027311999999995;28;506;1336.05;285.2265382393626;4;1;2;24;0.5;5;0;59.93;5.807354922057604;328.13241113200047;3.8050000000000006;132;0;0;0;25;328.367987752686;0.024390243902439025;4;0.47879999999999917;0.2292494399999992;108.1284;27.214390240646868;29.993639419708703;41.212145821802984;42.71069162134432;38.73826287318234;0.4176670794910631;-0.2529657370278625;0.019443403902699767;0.043191649871033466;0.0017431282483980977;1679.2397952874012;1975.220529669467;2738.779172006405;2823.166752510912;2517.513596537131
"CHEMBL4161119";"COc1cccc(-c2nc(Nc3cccc(F)c3)c4ccccc4n2)c1";1.64;3.2199999999999998;52.28768799999998;22;23;42;23.910311999999994;29;527;1375.05;297.59332150736924;3;1;2;24;0.5;6;1;47.04;5.857980995127573;345.12774035200044;5.128999999999999;138;0;0;0;26;345.37042366243804;0.023809523809523808;4;1.5485;2.39785225;110.39359999999999;29.356454078413037;31.243060664872967;43.87717024531196;45.32048317502209;41.61096371764699;0.39607969099578133;-0.2312661874748661;0.08773190673082021;-0.10061552580285886;-0.004472507629429088;1736.2644496582238;2051.424943689395;2866.6733018380573;2965.8388341082227;2663.681838462382
"CHEMBL4081645";"CCCc1ccc(NC(=O)c2ccccc2NC(=O)c3ccc(OC)cc3)cc1";1.656;3.55;62.84903199999996;18;18;53;31.38896799999999;31;807;2213.05;373.25386842841885;4;2;3;25;0.5;9;1;67.43;5.954196310386876;388.17869262800065;5.7780000000000005;144;0;0;0;29;388.4598608115112;0.07547169811320754;7;0.7873000000000003;0.6198412900000005;123.06470000000002;32.0433677091758;32.99309564125204;44.432382701746164;47.15237321568452;43.89936129161884;0.47858704969440824;-0.26916010342253727;0.06787226480923936;-0.04082815663041142;0.08794269350972418;1844.96690411146;2104.213742628409;2784.78902585512;2827.352975713664;2485.7694204844197
"CHEMBL2158553";"Fc1ccc(Nc2nc(-c3ccccc3)nc4ccccc24)cc1Cl";1.66;3.1100000000000003;49.90530899999998;22;23;38;19.134690999999997;28;506;1081.05;286.71817795137434;3;1;0;23;0.5;5;1;37.81;5.807354922057604;349.0782033160004;5.836000000000002;134;0;0;0;25;349.7893981547873;0;3;2.115799999999999;4.476609639999995;108.6238;35.29493495072087;31.53064735004593;46.116527569923015;51.228907349733426;41.49620277419072;0.27879537945529664;-0.14784325435556175;0.050668320512479166;-0.07969448209407702;0.0355812371941421;1755.797436626431;2072.8722479679805;2892.9256750764544;2965.716476061628;2578.2349237590734
"CHEMBL2420093";"COc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1";1.69;3.33;46.94110199999999;20;22;37;20.094897999999997;26;500;1094.03;272.3564095086177;0;0;2;22;0.46153846153846156;3;1;39.44;5.700439718141093;302.09429430800037;6.066999999999999;126;0;0;0;23;302.3241032720293;0.02702702702702703;2;1.5109999999999997;2.283120999999999;100.17589999999998;25.323407106622838;27.66045988566282;39.65673581706051;43.320919771325634;38.763296829734024;0.3978428233248092;-0.16117186700795355;-0.0268010021942377;-0.08386673719263464;0.07338575133896304;1619.719153240268;1944.6778097183726;2804.4061583046264;2938.859363084956;2440.884878899144
"CHEMBL3746761";"COc1cc2[nH]c3c(c2cc1OC)C[C@H]4C(=O)N[C@@H](C)C(=O)N4[C@H]3CC(C)C";1.7;3;61.47141099999996;9;10;55;38.56458899999999;31;519;2608.07;352.87873626274666;4;2;3;11;0.45454545454545453;9;0;83.66;5.954196310386876;385.2001563440008;3.0169999999999995;156;0;0;0;28;385.45758351723;0.2;4;-1.5232000000000032;2.3201382400000097;108.48680000000003;32.17781704599322;34.15582539505851;52.09365825509393;60.91963609186376;60.53247663159437;0.733293281331991;-0.389569559974232;-0.08256686297799762;0.28909144999029746;-0.284313863497599;2192.867506008954;2710.8312368089846;4170.627731825173;4609.595595690053;4368.620661118043
"CHEMBL3746825";"COc1cc2[nH]c3c(c2cc1OC)C[C@@H]4C(=O)N[C@@H](C)C(=O)N4[C@H]3CC(C)C";1.7;3;61.47141099999996;9;10;55;38.56458899999999;31;519;2608.07;352.87873626274666;4;2;3;11;0.45454545454545453;9;0;83.66;5.954196310386876;385.2001563440008;3.0169999999999995;156;0;0;0;28;385.45758351723;0.2;4;-1.5232000000000032;2.3201382400000097;108.48680000000003;32.17781704599322;34.15582539505851;52.09365825509393;60.91963609186376;60.53247663159437;0.733293281331991;-0.389569559974232;-0.08256686297799762;0.28909144999029746;-0.284313863497599;2192.867506008954;2710.8312368089846;4170.627731825173;4609.595595690053;4368.620661118043
"CHEMBL3809832";"COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1OC";1.71;3.55;71.49982499999996;22;23;60;39.252174999999994;38;1094;2779.08;425.18965981290796;4;1;4;31;0.47368421052631576;13;0;91.80000000000001;6.247927513443585;471.1794209000006;4.242000000000002;180;0;0;0;35;471.5055223178758;0.06666666666666667;9;-0.3243000000000008;0.10517049000000052;146.0756;39.95228608153417;41.98591939327576;57.03797197296126;65.02995108452497;59.72627499969042;0.9300637343781322;-0.5319385871465772;0.01766210750635211;0.15273581079225831;-0.2229346520252201;2280.591735460004;2662.012230298881;3673.70268167551;3890.3557948332727;3416.279117103669
"CHEMBL4077458";"CCCc1cccc(NC(=O)c2ccccc2NC(=O)c3ccccc3[N+](=O)[O-])c1";1.713;3.2199999999999998;60.990652999999966;18;18;51;27.449346999999992;32;735;1939.07;373.1084120104797;4;2;3;27;0.4666666666666667;9;1;101.34;6;403.15320615200056;5.755000000000001;150;0;1;-1;30;403.43141078785123;0.058823529411764705;7;1.4992000000000003;2.247600640000001;119.6389;34.17781704599322;34.60201681430059;47.53921560364799;51.315102969490965;53.805626941985636;0.38942215232376676;-0.17054819178891303;0.07724698423764714;-0.11875835583782708;0.0006914872081110347;1891.6424653746399;2179.7011512147205;2917.550335371125;3026.148564978747;2801.339410675108
"CHEMBL1935208";"COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1OC";1.73;2.89;44.507894999999984;12;12;36;21.608104999999995;22;433;949.04;276.5653582046506;1;0;4;18;0.46153846153846156;8;0;35.53;5.459431618637297;302.0709720200004;4.032;102;0;0;0;21;302.752773913675;0.05555555555555555;5;1.8844000000000007;3.550963360000003;93.06409999999998;31.03635701447162;25.612230525100916;34.89609314167157;37.00265415434509;28.60850645649861;0.4566404150237893;-0.22018711079186418;-0.05753799186662496;0.14949715299745728;-0.18839857191324538;1274.1434803343373;1433.0954767918738;1861.8799106188958;1811.169709026235;1397.774337623576
"CHEMBL29197";"COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC";1.73;2.5599999999999996;45.44910199999999;16;17;36;23.726897999999995;24;398;982.06;264.2855200090563;3;1;2;19;0.45454545454545453;7;0;56.27000000000001;5.584962500721157;359.02693878800034;3.3840000000000003;114;0;0;0;22;360.20539234926594;0.05555555555555555;4;0.3160999999999985;0.09991920999999905;96.0602;67.88696976622674;31.978134968757523;47.350771032455064;50.23618913134529;47.31426264069378;0.5139457087224801;-0.322351502999759;0.07651799141282112;-0.003605383455302124;-0.06812944711412518;1521.7208803335025;1772.2414691445103;2443.398459867541;2486.70188117262;2086.324477368839
"CHEMBL4167647";"O=[N+]([O-])c1cccc(-c2nc(Nc3ccc(I)cc3)c4ccccc4n2)c1";1.77;2.89;55.222308999999974;22;23;40;22.357690999999996;30;585;1147.07;316.6571079093894;3;1;3;26;0.46153846153846156;6;1;80.95;5.906890595608519;468.0083236560004;6.012999999999999;144;0;1;-1;27;468.248043418778;0;4;2.633099999999999;6.933215609999994;119.15949999999998;140.62752186074442;41.83611659096832;64.9522726533074;66.28530050174174;51.746997072085364;0.24081534475045757;-0.1284932508350257;0.08136797656299691;-0.07392842631242351;-0.023708064467409445;2090.5924275909874;2437.7229058639623;3355.9593865462457;3385.3618500271964;2960.1271020842305
"CHEMBL3746770";"COc1cc2[nH]c3c(c2cc1C)C[C@H]4C(=O)N[C@@H](C)C(=O)N4[C@H]3CC(C)C";1.81;3.11;60.66941099999996;9;10;54;36.648588999999994;30;498;2547.06;344.0885095621856;4;2;3;10;0.45454545454545453;8;0;74.42999999999999;5.906890595608519;369.20524172400076;3.595999999999999;152;0;0;0;27;369.4581785896606;0.2037037037037037;3;-0.5782000000000016;0.33431524000000185;106.12530000000001;30.403348010452277;32.49164144079338;50.42947430082881;57.81307507919025;56.20410872306412;0.5768529438413124;-0.303118382763195;-0.03167870043594315;0.15045954330043204;-0.15613032504467222;2176.105805256538;2689.087680965;4141.821232527121;4535.036578353399;4250.067731942545
"CHEMBL3745801";"COc1cc2[nH]c3c(c2cc1C)C[C@@H]4C(=O)N[C@@H](C)C(=O)N4[C@H]3CC(C)C";1.81;3.11;60.66941099999996;9;10;54;36.648588999999994;30;498;2547.06;344.0885095621856;4;2;3;10;0.45454545454545453;8;0;74.42999999999999;5.906890595608519;369.20524172400076;3.595999999999999;152;0;0;0;27;369.4581785896605;0.2037037037037037;3;-0.5782000000000016;0.33431524000000185;106.12530000000001;30.403348010452277;32.49164144079338;50.42947430082881;57.81307507919025;56.20410872306412;0.5768529438413124;-0.303118382763195;-0.03167870043594315;0.15045954330043204;-0.15613032504467222;2176.105805256538;2689.087680965;4141.821232527121;4535.036578353399;4250.067731942545
"CHEMBL36584";"COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1";1.91;3;46.89027399999998;12;12;40;26.383725999999996;23;481;1219.04;287.44050176064536;1;0;4;19;0.5;9;0;44.760000000000005;5.523561956057013;298.1205090560005;3.593000000000001;106;0;0;0;22;298.33379942132586;0.075;6;1.0170999999999986;1.034492409999997;94.99139999999998;25.097876142163784;25.324643839927948;32.65673581706051;35.320919771325634;30.87358191100984;0.5804178665603142;-0.28563862923900035;-0.012068239031274864;-0.09565202895976135;0.23835217294330985;1267.0222803983374;1429.8167636491787;1871.327584817796;1879.9031276919295;1512.740263590976
"CHEMBL1935219";"COc1cccc(/C=C/C(=O)c2c(O)ccc3ccccc23)c1";1.93;3.33;48.274687999999976;16;17;39;20.365311999999996;25;469;1175.03;284.7128682094177;1;1;4;22;0.5;6;1;46.53;5.643856189774724;304.1099443720004;5.0520000000000005;118;0;0;0;23;304.33998477968083;0.02564102564102564;4;1.9956000000000003;3.982419360000001;101.50689999999999;25.323407106622838;26.328367908530257;35.99255186279538;38.65673581706051;35.76329682973402;0.33315580711075776;-0.13366401066532238;-0.012532321325618552;-0.05864885294085449;0.04870280487501641;1513.824481214255;1760.9615501289243;2402.603347042466;2445.3353532894475;2027.933871229358
"CHEMBL1617104";"COc1ccc(Nc2nc(-c3ccccc3)nc4ccccc24)cc1";1.93;3.33;52.39748099999998;22;23;42;23.800518999999994;28;547;1425.04;291.5257626570628;3;1;2;24;0.46153846153846156;5;0;47.04;5.807354922057604;327.1371621640005;4.968000000000001;132;0;0;0;25;327.3799611962638;0.023809523809523808;4;1.3386999999999996;1.7921176899999989;110.42330000000001;26.854409939370388;29.66127555334781;40.713600022261645;42.156912951971805;36.85243740975484;0.3308952711602064;-0.21500755023706006;0.0945993969779085;-0.07800823150369335;0.015364244389063546;1711.8242052224844;2011.035494587333;2786.332255220427;2864.080186965429;2508.09009940311
"CHEMBL1195084";"Clc1cccc(Nc2nc(-c3ccccc3)nc4ccccc24)c1";1.93;3.22;50.015101999999985;22;23;38;19.024897999999997;27;456;1129.04;280.6506191010679;3;1;0;23;0.45454545454545453;4;1;37.81;5.754887502163469;331.08762512800035;5.675;128;0;0;0;24;331.7989356886131;0;3;2.206;4.866436;108.496;32.79289081167822;29.948862238520775;42.9529573468727;43.39627027658286;39.91441766266556;0.20674434664116986;-0.13647311557321123;0.08566868978282642;-0.09361487908620253;0.06157779198101504;1739.8050681427083;2043.8163094537945;2825.1658802554375;2866.892024599797;2538.140604484905
"CHEMBL573523";"COc1cccc(/C=C/C(=O)c2ccc(O)cc2O)c1";1.94;2.78;40.70310199999999;12;12;34;18.178897999999997;21;385;845.04;252.84853250891157;1;2;4;19;0.5;7;0;66.76;5.392317422778761;270.0892089280004;3.3800000000000003;98;0;0;0;20;270.28056461244665;0.029411764705882353;4;0.8880999999999998;0.7887216099999996;84.91539999999998;23.097876142163784;22.66045988566282;30.65673581706051;31.320919771325638;27.205673888142403;0.39081467662814895;-0.14400965004485844;-0.008576473954883264;-0.08908798782277882;0.07969792837796587;1131.992021834035;1278.0638089334034;1663.7280931794444;1594.594145913922;1248.8540923814717
"CHEMBL1935211";"COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1OC";1.95;3.33;52.17027399999998;16;17;43;24.467725999999995;27;581;1425.04;310.799079535846;1;1;4;23;0.5;8;0;55.760000000000005;5.754887502163469;334.12050905600046;4.699000000000001;128;0;0;0;25;334.36600711168984;0.046511627906976744;5;1.4969999999999983;2.241008999999995;108.15039999999999;28.097876142163784;28.992551862795384;39.65673581706051;45.42748078399915;39.759572761131714;0.48921171304896344;-0.2224883551815857;-0.057934188149183184;0.07381775242213116;-0.057284922982112095;1605.4464164371193;1865.7894635634952;2558.208880932487;2646.269924122381;2118.6160618005697
"CHEMBL316064";"COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC";1.98;2.45;45.83010199999998;16;17;39;26.045897999999994;27;493;1081.08;280.5005622082757;3;1;3;19;0.5;10;0;56.27000000000001;5.754887502163469;349.10381134800036;3.511;132;0;0;0;25;349.30780993520386;0.07692307692307693;5;0.7659;0.58660281;93.74049999999998;32.13501139203928;31.070814842188405;48.29690786186931;48.42154887820703;44.56024985178085;0.7617175395043994;-0.49465199288374295;0.13597440038933556;0.01387739222598006;-0.16475855826732658;1438.1431423044419;1701.0776372272585;2404.767742182543;2507.962718474878;2148.2023960393967
"CHEMBL500094";"COc1cc2c(cc1OC)CN(CCc3ccc(NC(=O)c4ccc(C)c(NC(=O)c5cnc6ccccc6c5)c4)cc3)CC2";1.99;4.65;96.73254799999995;28;29;81;49.723451999999995;50;1990;5416.08;556.8337460751794;6;2;3;28;0.5;12;2;92.79;6.643856189774724;600.273655632001;5.32;240;0;0;0;45;600.707527857306;0.09876543209876543;9;1.4646000000000015;2.1450531600000042;189.66799999999995;49.5377973472697;53.48818926141937;75.09365825509391;81.75429973775364;72.0586388660513;0.810635502370963;-0.4583771425368426;0.017673752656586397;0.07256943672835399;-0.0766966460744904;3167.6245179707103;3711.160282943882;5152.255208597301;5314.1014408294795;4506.2953770756885
"CHEMBL3092481";"COc1ccc(-c2nc(Nc3ccccc3)c4ccccc4n2)cc1OC";1.99;3.33;56.29306699999997;22;23;46;27.902932999999994;30;586;1699.05;317.61197398349077;3;1;2;25;0.46153846153846156;7;0;56.269999999999996;5.906890595608519;357.1477268480005;4.615;142;0;0;0;27;357.4059835282728;0.043478260869565216;5;1.1400999999999986;1.2998280099999968;116.90929999999999;29.628878974911334;32.32545950761294;44.37778397652678;48.59556594177786;44.180805318285074;0.48706232864755067;-0.3027726276212626;0.05302780235757812;0.06639404877711594;-0.1681982583899933;1842.6314053445583;2173.0128642675904;3040.8335731138104;3210.9314292121444;2873.8937983882643
"CHEMBL4076800";"Oc1ccc(Nc2nc(-c3ccccc3)nc4ncccc24)cc1";2.04;3;47.97710199999999;22;23;38;19.924897999999995;27;485;1129.05;267.93055361349565;4;2;0;24;0.5;4;0;70.93;5.754887502163469;314.1167610680004;3.6060000000000008;128;0;0;0;24;314.34137034824647;0;3;-0.43440000000000056;0.1887033600000005;101.01079999999999;26.214390240646864;28.661547442576133;40.23976225671856;40.655458751513144;35.40621607912736;0.31190883429401883;-0.20945438227432278;0.1477882030779164;-0.1877812843644717;0.11607799906923551;1605.4162902619269;1889.4739343554004;2620.0382090031594;2665.2581239642927;2326.730203649078
"CHEMBL4167968";"COc1ccc(-c2nc(Nc3cccc(C#N)c3)c4ccccc4n2)cc1";2.12;3.33;54.59068799999998;22;23;43;23.367311999999995;30;616;1414.05;314.5455900894963;4;1;2;26;0.5;5;0;70.83;5.906890595608519;352.13241113200047;4.691;142;0;0;0;27;352.389459546262;0.023255813953488372;4;1.4778000000000002;2.183892840000001;115.24430000000001;29.214390240646868;31.827457486528257;43.87978195544209;46.48927681833268;41.35098320929616;0.4272941354181516;-0.23917476951914607;0.08175823721901856;-0.07019004565225237;-0.007115819238416011;1829.0964373997117;2155.964493096794;3003.444900589208;3117.952804848516;2762.55423236446
"CHEMBL4206326";"COCCOc1cc2c(cc1OC)CCN(CCOc3ccc(/C=C/C(=O)c4cccc(NC(=O)c5ccc6ccccc6n5)c4)cc3)C2";2.13;4.87;104.51692699999995;28;29;88;56.17507299999999;54;2478;6297.09;612.6689344449337;6;1;5;30;0.5;16;3;99.21999999999998;6.754887502163469;657.283885968001;5.706999999999999;254;0;0;0;49;657.7556644572502;0.10227272727272728;14;2.0462000000000025;4.18693444000001;207.73159999999996;54.726755117075115;58.48419330358874;79.2003846544618;84.99830878039334;75.47329298701013;1.1104447902289516;-0.5646845649438998;-0.2812694001094003;0.5926569611742536;-0.36849561722821145;3246.629909953307;3761.6153857359145;5106.563010866484;5232.44505788735;4496.541485421629
